Unnamed: 0,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger,ethnicity_trigger
215,group12_sub1,23,danish,male,./final_images\WM13_SO_sad.jpg,e,194.83563360013068,correct,sad,white,male,30,100,130,21
216,group12_sub1,23,danish,male,./final_images\WF15_SO_sad.jpg,e,195.69563530012965,correct,sad,white,female,30,100,130,21
217,group12_sub1,23,danish,male,./final_images\BM05_NC_neutral.jpg,i,196.65058740018867,neutral,neutral,black,male,40,200,140,43
218,group12_sub1,23,danish,male,./final_images\BF02_HO_happy.jpg,i,197.450649500126,correct,happy,black,female,20,200,220,33
219,group12_sub1,23,danish,male,./final_images\WM10_HO_happy.jpg,i,198.20961840008383,correct,happy,white,male,20,200,220,31
220,group12_sub1,23,danish,male,./final_images\WF09_SC_sad.jpg,e,199.02469980018213,correct,sad,white,female,30,100,130,21
221,group12_sub1,23,danish,male,./final_images\WM09_NO_neutral.jpg,i,200.18459900002927,neutral,neutral,white,male,40,200,140,41
222,group12_sub1,23,danish,male,./final_images\BF06_SO_sad.jpg,e,201.13865029998124,correct,sad,black,female,30,100,130,23
223,group12_sub1,23,danish,male,./final_images\WM03_SC_sad.jpg,i,201.9585583000444,incorrect,sad,white,male,30,200,50,21
224,group12_sub1,23,danish,male,./final_images\BF18_HC_happy.jpg,i,202.7656350000761,correct,happy,black,female,20,200,220,33
225,group12_sub1,23,danish,male,./final_images\BF05_HC_happy.jpg,i,203.5535811001901,correct,happy,black,female,20,200,220,33
226,group12_sub1,23,danish,male,./final_images\AM10_SO_sad.jpg,e,204.4046243000776,correct,sad,asian,male,30,100,130,22
227,group12_sub1,23,danish,male,./final_images\AM02_SO_sad.jpg,e,205.2416832000017,correct,sad,asian,male,30,100,130,22
228,group12_sub1,23,danish,male,./final_images\BM09_HC_happy.jpg,i,206.01065349997955,correct,happy,black,male,20,200,220,33
229,group12_sub1,23,danish,male,./final_images\WM13_HO_happy.jpg,i,206.7076183001045,correct,happy,white,male,20,200,220,31
230,group12_sub1,23,danish,male,./final_images\AF02_HO_happy.jpg,i,207.4915250001941,correct,happy,asian,female,20,200,220,32
231,group12_sub1,23,danish,male,./final_images\BF16_SC_sad.jpg,e,208.26856140000743,correct,sad,black,female,30,100,130,23
232,group12_sub1,23,danish,male,./final_images\AM11_HO_happy.jpg,e,209.195556800114,incorrect,happy,asian,male,20,100,50,32
233,group12_sub1,23,danish,male,./final_images\WM11_NO_neutral.jpg,e,210.00065940013155,neutral,neutral,white,male,40,100,140,41
234,group12_sub1,23,danish,male,./final_images\AF07_SC_sad.jpg,e,210.8306135002058,correct,sad,asian,female,30,100,130,22
235,group12_sub1,23,danish,male,./final_images\BM08_NC_neutral.jpg,e,211.65957530005835,neutral,neutral,black,male,40,100,140,43
236,group12_sub1,23,danish,male,./final_images\WF12_SC_sad.jpg,e,212.5545367000159,correct,sad,white,female,30,100,130,21
237,group12_sub1,23,danish,male,./final_images\AF07_HC_happy.jpg,i,213.35558790015057,correct,happy,asian,female,20,200,220,32
238,group12_sub1,23,danish,male,./final_images\BF02_SO_sad.jpg,e,214.1186675000936,correct,sad,black,female,30,100,130,23
239,group12_sub1,23,danish,male,./final_images\WM12_NC_neutral.jpg,i,214.8935539000668,neutral,neutral,white,male,40,200,140,41
240,group12_sub1,23,danish,male,./final_images\AF10_SO_sad.jpg,e,215.69863760005683,correct,sad,asian,female,30,100,130,22
241,group12_sub1,23,danish,male,./final_images\AF10_SC_sad.jpg,e,216.61257380014283,correct,sad,asian,female,30,100,130,22
242,group12_sub1,23,danish,male,./final_images\AM04_SO_sad.jpg,e,217.4686955001671,correct,sad,asian,male,30,100,130,22
243,group12_sub1,23,danish,male,./final_images\WF12_NC_neutral.jpg,e,218.54350740020163,neutral,neutral,white,female,40,100,140,41
244,group12_sub1,23,danish,male,./final_images\WM02_SC_sad.jpg,e,219.432561499998,correct,sad,white,male,30,100,130,21
245,group12_sub1,23,danish,male,./final_images\BM06_HC_happy.jpg,i,220.307583300164,correct,happy,black,male,20,200,220,33
246,group12_sub1,23,danish,male,./final_images\WF02_SO_sad.jpg,e,221.12465830007568,correct,sad,white,female,30,100,130,21
247,group12_sub1,23,danish,male,./final_images\WM07_HO_happy.jpg,i,221.77754660020585,correct,happy,white,male,20,200,220,31
248,group12_sub1,23,danish,male,./final_images\BM09_NO_neutral.jpg,i,222.6585792000405,neutral,neutral,black,male,40,200,140,43
249,group12_sub1,23,danish,male,./final_images\WF05_NC_neutral.jpg,e,223.51862460002303,neutral,neutral,white,female,40,100,140,41
250,group12_sub1,23,danish,male,./final_images\WF01_SO_sad.jpg,e,224.3044782001525,correct,sad,white,female,30,100,130,21
251,group12_sub1,23,danish,male,./final_images\AF11_HO_happy.jpg,i,225.00961680011824,correct,happy,asian,female,20,200,220,32
252,group12_sub1,23,danish,male,./final_images\BM03_NO_neutral.jpg,e,226.0025820999872,neutral,neutral,black,male,40,100,140,43
253,group12_sub1,23,danish,male,./final_images\BF07_SC_sad.jpg,e,226.78454870008864,correct,sad,black,female,30,100,130,23
254,group12_sub1,23,danish,male,./final_images\BF13_SO_sad.jpg,e,227.7326261000708,correct,sad,black,female,30,100,130,23
255,group12_sub1,23,danish,male,./final_images\WF08_HO_happy.jpg,i,228.5335693000816,correct,happy,white,female,20,200,220,31
256,group12_sub1,23,danish,male,./final_images\AM11_SO_sad.jpg,e,229.4545889000874,correct,sad,asian,male,30,100,130,22
257,group12_sub1,23,danish,male,./final_images\BM13_HO_happy.jpg,i,230.2175423000008,correct,happy,black,male,20,200,220,33
258,group12_sub1,23,danish,male,./final_images\BF20_SO_sad.jpg,e,231.070610600058,correct,sad,black,female,30,100,130,23
259,group12_sub1,23,danish,male,./final_images\AF11_SO_sad.jpg,e,231.9936053000856,correct,sad,asian,female,30,100,130,22
260,group12_sub1,23,danish,male,./final_images\WM13_SC_sad.jpg,e,232.8325847000815,correct,sad,white,male,30,100,130,21
261,group12_sub1,23,danish,male,./final_images\BM03_NC_neutral.jpg,i,233.6714893002063,neutral,neutral,black,male,40,200,140,43
262,group12_sub1,23,danish,male,./final_images\BM14_SC_sad.jpg,e,234.73352080001496,correct,sad,black,male,30,100,130,23
263,group12_sub1,23,danish,male,./final_images\BM16_SO_sad.jpg,i,235.94350260007195,incorrect,sad,black,male,30,200,50,23
264,group12_sub1,23,danish,male,./final_images\AM08_HC_happy.jpg,i,236.818574400153,correct,happy,asian,male,20,200,220,32
265,group12_sub1,23,danish,male,./final_images\WF15_NC_neutral.jpg,i,237.7915843999945,neutral,neutral,white,female,40,200,140,41
266,group12_sub1,23,danish,male,./final_images\AM05_HC_happy.jpg,i,238.5125480000861,correct,happy,asian,male,20,200,220,32
267,group12_sub1,23,danish,male,./final_images\WM01_NC_neutral.jpg,i,239.4434978000354,neutral,neutral,white,male,40,200,140,41
268,group12_sub1,23,danish,male,./final_images\WF13_NC_neutral.jpg,i,240.40448800008744,neutral,neutral,white,female,40,200,140,41
269,group12_sub1,23,danish,male,./final_images\AF08_SC_sad.jpg,e,241.14055210002692,correct,sad,asian,female,30,100,130,22
270,group12_sub1,23,danish,male,./final_images\AM02_SC_sad.jpg,e,241.8985678001773,correct,sad,asian,male,30,100,130,22
271,group12_sub1,23,danish,male,./final_images\AF12_SO_sad.jpg,e,242.7587586001028,correct,sad,asian,female,30,100,130,22
272,group12_sub1,23,danish,male,./final_images\AM02_HO_happy.jpg,i,243.5525526001584,correct,happy,asian,male,20,200,220,32
273,group12_sub1,23,danish,male,./final_images\BM12_HO_happy.jpg,i,244.30448220018292,correct,happy,black,male,20,200,220,33
274,group12_sub1,23,danish,male,./final_images\BF10_NO_neutral.jpg,i,245.25552080012852,neutral,neutral,black,female,40,200,140,43
275,group12_sub1,23,danish,male,./final_images\WM10_HC_happy.jpg,i,246.0965507000219,correct,happy,white,male,20,200,220,31
276,group12_sub1,23,danish,male,./final_images\BM11_SC_sad.jpg,e,246.87962800008245,correct,sad,black,male,30,100,130,23
277,group12_sub1,23,danish,male,./final_images\WF01_HC_happy.jpg,i,247.69550959998745,correct,happy,white,female,20,200,220,31
278,group12_sub1,23,danish,male,./final_images\WF09_NO_neutral.jpg,e,248.5296045001596,neutral,neutral,white,female,40,100,140,41
279,group12_sub1,23,danish,male,./final_images\AF05_SO_sad.jpg,e,249.5494706002064,correct,sad,asian,female,30,100,130,22
280,group12_sub1,23,danish,male,./final_images\WF08_HC_happy.jpg,i,250.25746520003304,correct,happy,white,female,20,200,220,31
281,group12_sub1,23,danish,male,./final_images\AF06_HO_happy.jpg,i,251.0354592001532,correct,happy,asian,female,20,200,220,32
282,group12_sub1,23,danish,male,./final_images\AM08_HO_happy.jpg,i,251.9035687001888,correct,happy,asian,male,20,200,220,32
283,group12_sub1,23,danish,male,./final_images\BF02_HC_happy.jpg,i,252.6425109000411,correct,happy,black,female,20,200,220,33
284,group12_sub1,23,danish,male,./final_images\BM12_SC_sad.jpg,e,253.45655310014263,correct,sad,black,male,30,100,130,23
285,group12_sub1,23,danish,male,./final_images\AF03_SO_sad.jpg,e,254.27747790003195,correct,sad,asian,female,30,100,130,22
286,group12_sub1,23,danish,male,./final_images\BF02_NC_neutral.jpg,e,255.16944630001672,neutral,neutral,black,female,40,100,140,43
287,group12_sub1,23,danish,male,./final_images\BF05_SO_sad.jpg,e,255.9786026000511,correct,sad,black,female,30,100,130,23
288,group12_sub1,23,danish,male,./final_images\AF06_SC_sad.jpg,e,257.4065328000579,correct,sad,asian,female,30,100,130,22
289,group12_sub1,23,danish,male,./final_images\BM18_HO_happy.jpg,i,258.14341550017707,correct,happy,black,male,20,200,220,33
290,group12_sub1,23,danish,male,./final_images\WF01_SC_sad.jpg,e,259.0685076999944,correct,sad,white,female,30,100,130,21
291,group12_sub1,23,danish,male,./final_images\AM09_SC_sad.jpg,e,259.90063420007937,correct,sad,asian,male,30,100,130,22
292,group12_sub1,23,danish,male,./final_images\BM05_HC_happy.jpg,i,260.74148680013604,correct,happy,black,male,20,200,220,33
293,group12_sub1,23,danish,male,./final_images\WM04_HO_happy.jpg,i,261.46452510007657,correct,happy,white,male,20,200,220,31
294,group12_sub1,23,danish,male,./final_images\BF12_NO_neutral.jpg,i,262.3306116000749,neutral,neutral,black,female,40,200,140,43
295,group12_sub1,23,danish,male,./final_images\WM09_HC_happy.jpg,i,263.0784565000795,correct,happy,white,male,20,200,220,31
296,group12_sub1,23,danish,male,./final_images\WF11_NO_neutral.jpg,e,263.98860809998587,neutral,neutral,white,female,40,100,140,41
297,group12_sub1,23,danish,male,./final_images\WM04_NO_neutral.jpg,i,264.8294730000198,neutral,neutral,white,male,40,200,140,41
298,group12_sub1,23,danish,male,./final_images\BF10_HO_happy.jpg,i,265.6044285001699,correct,happy,black,female,20,200,220,33
299,group12_sub1,23,danish,male,./final_images\WM10_NO_neutral.jpg,i,266.4263997999951,neutral,neutral,white,male,40,200,140,41
300,group12_sub1,23,danish,male,./final_images\WM01_HO_happy.jpg,i,267.31563100009225,correct,happy,white,male,20,200,220,31
301,group12_sub1,23,danish,male,./final_images\WF11_SC_sad.jpg,e,268.2215960000176,correct,sad,white,female,30,100,130,21
302,group12_sub1,23,danish,male,./final_images\WM11_SC_sad.jpg,i,269.1555880000815,incorrect,sad,white,male,30,200,50,21
303,group12_sub1,23,danish,male,./final_images\BF04_NC_neutral.jpg,i,270.72039180016145,neutral,neutral,black,female,40,200,140,43
304,group12_sub1,23,danish,male,./final_images\BF14_NC_neutral.jpg,i,272.24953080015257,neutral,neutral,black,female,40,200,140,43
305,group12_sub1,23,danish,male,./final_images\BF04_SC_sad.jpg,e,273.19753220002167,correct,sad,black,female,30,100,130,23
306,group12_sub1,23,danish,male,./final_images\BM11_NO_neutral.jpg,i,274.3404294999782,neutral,neutral,black,male,40,200,140,43
307,group12_sub1,23,danish,male,./final_images\WF15_HC_happy.jpg,i,275.2065630001016,correct,happy,white,female,20,200,220,31
308,group12_sub1,23,danish,male,./final_images\BF06_SC_sad.jpg,e,276.0245281001553,correct,sad,black,female,30,100,130,23
309,group12_sub1,23,danish,male,./final_images\WM06_SO_sad.jpg,e,276.93446660018526,correct,sad,white,male,30,100,130,21
310,group12_sub1,23,danish,male,./final_images\AM01_SC_sad.jpg,e,277.7984298001975,correct,sad,asian,male,30,100,130,22
311,group12_sub1,23,danish,male,./final_images\AF06_SO_sad.jpg,e,278.57849740004167,correct,sad,asian,female,30,100,130,22
312,group12_sub1,23,danish,male,./final_images\WF14_HC_happy.jpg,i,279.36456650006585,correct,happy,white,female,20,200,220,31
313,group12_sub1,23,danish,male,./final_images\AM10_SC_sad.jpg,i,280.3064366001636,incorrect,sad,asian,male,30,200,50,22
314,group12_sub1,23,danish,male,./final_images\WF10_SC_sad.jpg,e,281.1365009001456,correct,sad,white,female,30,100,130,21
315,group12_sub1,23,danish,male,./final_images\WM03_HO_happy.jpg,i,282.3195403001737,correct,happy,white,male,20,200,220,31
316,group12_sub1,23,danish,male,./final_images\AM02_HC_happy.jpg,i,283.1075339000672,correct,happy,asian,male,20,200,220,32
317,group12_sub1,23,danish,male,./final_images\AM07_HC_happy.jpg,i,283.8935927001294,correct,happy,asian,male,20,200,220,32
318,group12_sub1,23,danish,male,./final_images\WM08_NC_neutral.jpg,i,284.6324939001352,neutral,neutral,white,male,40,200,140,41
319,group12_sub1,23,danish,male,./final_images\BF01_NC_neutral.jpg,i,285.88245330005884,neutral,neutral,black,female,40,200,140,43
320,group12_sub1,23,danish,male,./final_images\WM07_SC_sad.jpg,e,286.77841300005093,correct,sad,white,male,30,100,130,21
321,group12_sub1,23,danish,male,./final_images\BF03_HO_happy.jpg,i,287.5245107000228,correct,happy,black,female,20,200,220,33
322,group12_sub1,23,danish,male,./final_images\BM15_NO_neutral.jpg,e,288.52554629999213,neutral,neutral,black,male,40,100,140,43
323,group12_sub1,23,danish,male,./final_images\WM05_SC_sad.jpg,e,289.40040959999897,correct,sad,white,male,30,100,130,21
324,group12_sub1,23,danish,male,./final_images\BF19_HC_happy.jpg,i,290.2623912000563,correct,happy,black,female,20,200,220,33
325,group12_sub1,23,danish,male,./final_images\WM03_SO_sad.jpg,e,291.1644849001896,correct,sad,white,male,30,100,130,21
326,group12_sub1,23,danish,male,./final_images\WM09_SC_sad.jpg,e,292.06347200018354,correct,sad,white,male,30,100,130,21
327,group12_sub1,23,danish,male,./final_images\BF19_NO_neutral.jpg,e,292.93857670016587,neutral,neutral,black,female,40,100,140,43
328,group12_sub1,23,danish,male,./final_images\BF03_SC_sad.jpg,e,293.9774037001189,correct,sad,black,female,30,100,130,23
329,group12_sub1,23,danish,male,./final_images\AM11_SC_sad.jpg,e,294.77451710007153,correct,sad,asian,male,30,100,130,22
330,group12_sub1,23,danish,male,./final_images\AF01_HC_happy.jpg,i,295.51351710013114,correct,happy,asian,female,20,200,220,32
331,group12_sub1,23,danish,male,./final_images\WM11_HC_happy.jpg,i,296.25048350007273,correct,happy,white,male,20,200,220,31
332,group12_sub1,23,danish,male,./final_images\BM13_NC_neutral.jpg,i,297.4354988001287,neutral,neutral,black,male,40,200,140,43
333,group12_sub1,23,danish,male,./final_images\WF13_HC_happy.jpg,i,298.3143820001278,correct,happy,white,female,20,200,220,31
334,group12_sub1,23,danish,male,./final_images\WF03_HC_happy.jpg,i,299.15549650019966,correct,happy,white,female,20,200,220,31
335,group12_sub1,23,danish,male,./final_images\WM05_HO_happy.jpg,i,299.9173899001908,correct,happy,white,male,20,200,220,31
336,group12_sub1,23,danish,male,./final_images\AF09_HC_happy.jpg,i,300.69938810006715,correct,happy,asian,female,20,200,220,32
337,group12_sub1,23,danish,male,./final_images\AF11_HC_happy.jpg,i,301.44740450009704,correct,happy,asian,female,20,200,220,32
338,group12_sub1,23,danish,male,./final_images\WF03_SO_sad.jpg,e,302.2964202000294,correct,sad,white,female,30,100,130,21
339,group12_sub1,23,danish,male,./final_images\BF18_SO_sad.jpg,e,303.1815164000727,correct,sad,black,female,30,100,130,23
340,group12_sub1,23,danish,male,./final_images\WF11_NC_neutral.jpg,i,304.0034374999814,neutral,neutral,white,female,40,200,140,41
341,group12_sub1,23,danish,male,./final_images\BF03_NC_neutral.jpg,i,305.13758900016546,neutral,neutral,black,female,40,200,140,43
342,group12_sub1,23,danish,male,./final_images\BF02_NO_neutral.jpg,e,306.1264818001073,neutral,neutral,black,female,40,100,140,43
343,group12_sub1,23,danish,male,./final_images\AF08_SO_sad.jpg,e,306.8874913000036,correct,sad,asian,female,30,100,130,22
344,group12_sub1,23,danish,male,./final_images\BM16_SC_sad.jpg,e,307.9223496001214,correct,sad,black,male,30,100,130,23
345,group12_sub1,23,danish,male,./final_images\WF05_SC_sad.jpg,e,308.7225327000488,correct,sad,white,female,30,100,130,21
346,group12_sub1,23,danish,male,./final_images\BF19_NC_neutral.jpg,e,309.70045790006407,neutral,neutral,black,female,40,100,140,43
347,group12_sub1,23,danish,male,./final_images\BM18_SO_sad.jpg,e,310.54942569998093,correct,sad,black,male,30,100,130,23
348,group12_sub1,23,danish,male,./final_images\WF10_HO_happy.jpg,i,311.35938420007005,correct,happy,white,female,20,200,220,31
349,group12_sub1,23,danish,male,./final_images\BM02_HO_happy.jpg,i,312.081483400194,correct,happy,black,male,20,200,220,33
350,group12_sub1,23,danish,male,./final_images\AF03_HC_happy.jpg,i,312.92236810014583,correct,happy,asian,female,20,200,220,32
351,group12_sub1,23,danish,male,./final_images\BF15_HO_happy.jpg,i,313.74240470002405,correct,happy,black,female,20,200,220,33
352,group12_sub1,23,danish,male,./final_images\WF02_SC_sad.jpg,e,314.8194594001397,correct,sad,white,female,30,100,130,21
353,group12_sub1,23,danish,male,./final_images\BM06_NO_neutral.jpg,e,316.0484530001413,neutral,neutral,black,male,40,100,140,43
354,group12_sub1,23,danish,male,./final_images\BF16_HC_happy.jpg,i,316.8803342001047,correct,happy,black,female,20,200,220,33
355,group12_sub1,23,danish,male,./final_images\BF02_SC_sad.jpg,e,317.7763888000045,correct,sad,black,female,30,100,130,23
356,group12_sub1,23,danish,male,./final_images\WM01_HC_happy.jpg,i,318.5453367000446,correct,happy,white,male,20,200,220,31
357,group12_sub1,23,danish,male,./final_images\WM10_SC_sad.jpg,e,319.49646880012006,correct,sad,white,male,30,100,130,21
358,group12_sub1,23,danish,male,./final_images\BM11_SO_sad.jpg,e,320.345343900146,correct,sad,black,male,30,100,130,23
359,group12_sub1,23,danish,male,./final_images\AM07_SO_sad.jpg,e,321.2974568000064,correct,sad,asian,male,30,100,130,22
360,group12_sub1,23,danish,male,./final_images\BM14_HO_happy.jpg,i,322.12832450005226,correct,happy,black,male,20,200,220,33
361,group12_sub1,23,danish,male,./final_images\BF04_HO_happy.jpg,i,322.9527442001272,correct,happy,black,female,20,200,220,33
362,group12_sub1,23,danish,male,./final_images\BF10_SC_sad.jpg,e,324.1492796000093,correct,sad,black,female,30,100,130,23
363,group12_sub1,23,danish,male,./final_images\AM05_SC_sad.jpg,e,324.9884701999836,correct,sad,asian,male,30,100,130,22
364,group12_sub1,23,danish,male,./final_images\WF03_HO_happy.jpg,i,325.7784685001243,correct,happy,white,female,20,200,220,31
365,group12_sub1,23,danish,male,./final_images\WM10_NC_neutral.jpg,e,326.6173382999841,neutral,neutral,white,male,40,100,140,41
366,group12_sub1,23,danish,male,./final_images\BF07_NC_neutral.jpg,e,327.4153264001943,neutral,neutral,black,female,40,100,140,43
367,group12_sub1,23,danish,male,./final_images\BM02_NO_neutral.jpg,e,328.2243773001246,neutral,neutral,black,male,40,100,140,43
368,group12_sub1,23,danish,male,./final_images\BM02_SO_sad.jpg,e,329.04846140020527,correct,sad,black,male,30,100,130,23
369,group12_sub1,23,danish,male,./final_images\WF04_SC_sad.jpg,e,329.8133164001629,correct,sad,white,female,30,100,130,21
370,group12_sub1,23,danish,male,./final_images\BM04_SC_sad.jpg,e,330.56127120018937,correct,sad,black,male,30,100,130,23
371,group12_sub1,23,danish,male,./final_images\AM09_HO_happy.jpg,i,331.3784193000756,correct,happy,asian,male,20,200,220,32
372,group12_sub1,23,danish,male,./final_images\WF10_NC_neutral.jpg,i,332.32236670004204,neutral,neutral,white,female,40,200,140,41
373,group12_sub1,23,danish,male,./final_images\BF19_HO_happy.jpg,i,333.1674002001528,correct,happy,black,female,20,200,220,33
374,group12_sub1,23,danish,male,./final_images\WF10_SO_sad.jpg,e,333.97947590006515,correct,sad,white,female,30,100,130,21
375,group12_sub1,23,danish,male,./final_images\BF15_NC_neutral.jpg,i,334.9594328000676,neutral,neutral,black,female,40,200,140,43
376,group12_sub1,23,danish,male,./final_images\BM18_SC_sad.jpg,e,335.87132340017706,correct,sad,black,male,30,100,130,23
377,group12_sub1,23,danish,male,./final_images\WM10_SO_sad.jpg,e,336.8583062000107,correct,sad,white,male,30,100,130,21
378,group12_sub1,23,danish,male,./final_images\WM12_HO_happy.jpg,i,337.6613063002005,correct,happy,white,male,20,200,220,31
379,group12_sub1,23,danish,male,./final_images\BF08_NC_neutral.jpg,i,338.5634234000463,neutral,neutral,black,female,40,200,140,43
380,group12_sub1,23,danish,male,./final_images\BM16_HC_happy.jpg,i,339.35929649998434,correct,happy,black,male,20,200,220,33
381,group12_sub1,23,danish,male,./final_images\BF07_NO_neutral.jpg,e,340.5333874002099,neutral,neutral,black,female,40,100,140,43
382,group12_sub1,23,danish,male,./final_images\AF07_SO_sad.jpg,e,341.4183571001049,correct,sad,asian,female,30,100,130,22
383,group12_sub1,23,danish,male,./final_images\WM04_NC_neutral.jpg,i,342.4604740000796,neutral,neutral,white,male,40,200,140,41
384,group12_sub1,23,danish,male,./final_images\BF17_SO_sad.jpg,e,343.265357500175,correct,sad,black,female,30,100,130,23
385,group12_sub1,23,danish,male,./final_images\AM04_HC_happy.jpg,i,344.0613099001348,correct,happy,asian,male,20,200,220,32
386,group12_sub1,23,danish,male,./final_images\BM08_HO_happy.jpg,i,344.84128060005605,correct,happy,black,male,20,200,220,33
387,group12_sub1,23,danish,male,./final_images\BF06_HO_happy.jpg,e,345.74335660017096,incorrect,happy,black,female,20,100,50,33
388,group12_sub1,23,danish,male,./final_images\BF16_NC_neutral.jpg,i,348.0213494000491,neutral,neutral,black,female,40,200,140,43
389,group12_sub1,23,danish,male,./final_images\WM04_HC_happy.jpg,i,349.03136480017565,correct,happy,white,male,20,200,220,31
390,group12_sub1,23,danish,male,./final_images\BM16_HO_happy.jpg,i,349.8133324000519,correct,happy,black,male,20,200,220,33
391,group12_sub1,23,danish,male,./final_images\BF14_HO_happy.jpg,i,350.7672705000732,correct,happy,black,female,20,200,220,33
392,group12_sub1,23,danish,male,./final_images\AM01_HC_happy.jpg,i,351.9384410001803,correct,happy,asian,male,20,200,220,32
393,group12_sub1,23,danish,male,./final_images\WF03_NC_neutral.jpg,e,353.3552867001854,neutral,neutral,white,female,40,100,140,41
394,group12_sub1,23,danish,male,./final_images\WM02_NC_neutral.jpg,e,354.98333790013567,neutral,neutral,white,male,40,100,140,41
395,group12_sub1,23,danish,male,./final_images\BM01_HC_happy.jpg,i,356.0163037001621,correct,happy,black,male,20,200,220,33
396,group12_sub1,23,danish,male,./final_images\AM08_SC_sad.jpg,e,356.8534151001368,correct,sad,asian,male,30,100,130,22
397,group12_sub1,23,danish,male,./final_images\WF08_SO_sad.jpg,i,357.95526350010186,incorrect,sad,white,female,30,200,50,21
398,group12_sub1,23,danish,male,./final_images\WF10_HC_happy.jpg,i,358.78137830016203,correct,happy,white,female,20,200,220,31
399,group12_sub1,23,danish,male,./final_images\BF12_NC_neutral.jpg,i,359.888347200118,neutral,neutral,black,female,40,200,140,43
400,group12_sub1,23,danish,male,./final_images\WF10_NO_neutral.jpg,e,360.9322739001364,neutral,neutral,white,female,40,100,140,41
401,group12_sub1,23,danish,male,./final_images\AM08_SO_sad.jpg,e,361.71730620018207,correct,sad,asian,male,30,100,130,22
402,group12_sub1,23,danish,male,./final_images\WM11_NC_neutral.jpg,e,362.6262617001776,neutral,neutral,white,male,40,100,140,41
403,group12_sub1,23,danish,male,./final_images\WF15_HO_happy.jpg,i,363.5053062001243,correct,happy,white,female,20,200,220,31
404,group12_sub1,23,danish,male,./final_images\WF06_HC_happy.jpg,i,364.5402573000174,correct,happy,white,female,20,200,220,31
405,group12_sub1,23,danish,male,./final_images\BF05_NC_neutral.jpg,e,365.53326719999313,neutral,neutral,black,female,40,100,140,43
406,group12_sub1,23,danish,male,./final_images\BM15_HO_happy.jpg,i,366.2974129000213,correct,happy,black,male,20,200,220,33
407,group12_sub1,23,danish,male,./final_images\WM12_SC_sad.jpg,e,367.39431640016846,correct,sad,white,male,30,100,130,21
408,group12_sub1,23,danish,male,./final_images\WF08_SC_sad.jpg,e,368.22635390004143,correct,sad,white,female,30,100,130,21
409,group12_sub1,23,danish,male,./final_images\BM12_NC_neutral.jpg,e,369.57628839998506,neutral,neutral,black,male,40,100,140,43
410,group12_sub1,23,danish,male,./final_images\BF03_NO_neutral.jpg,e,370.6534013000783,neutral,neutral,black,female,40,100,140,43
411,group12_sub1,23,danish,male,./final_images\BF04_HC_happy.jpg,i,372.1292107000481,correct,happy,black,female,20,200,220,33
412,group12_sub1,23,danish,male,./final_images\BM12_SO_sad.jpg,e,373.00822090008296,correct,sad,black,male,30,100,130,23
413,group12_sub1,23,danish,male,./final_images\BM16_NO_neutral.jpg,i,374.3205876001157,neutral,neutral,black,male,40,200,140,43
414,group12_sub1,23,danish,male,./final_images\WM03_NC_neutral.jpg,e,375.2412964000832,neutral,neutral,white,male,40,100,140,41
415,group12_sub1,23,danish,male,./final_images\WF01_HO_happy.jpg,i,376.0612598999869,correct,happy,white,female,20,200,220,31
416,group12_sub1,23,danish,male,./final_images\BF01_NO_neutral.jpg,e,376.9293266001623,neutral,neutral,black,female,40,100,140,43
417,group12_sub1,23,danish,male,./final_images\AM6_SC_sad.jpg,e,377.9322222000919,correct,sad,asian,male,30,100,130,22
418,group12_sub1,23,danish,male,./final_images\BF17_HO_happy.jpg,i,378.8281778001692,correct,happy,black,female,20,200,220,33
419,group12_sub1,23,danish,male,./final_images\BM08_SC_sad.jpg,i,379.7132258000784,incorrect,sad,black,male,30,200,50,23
420,group12_sub1,23,danish,male,./final_images\BF06_NC_neutral.jpg,i,381.77033940004185,neutral,neutral,black,female,40,200,140,43
421,group12_sub1,23,danish,male,./final_images\BF18_HO_happy.jpg,i,382.7443357000593,correct,happy,black,female,20,200,220,33
422,group12_sub1,23,danish,male,./final_images\BF04_SO_sad.jpg,e,383.9313806002028,correct,sad,black,female,30,100,130,23
423,group12_sub1,23,danish,male,./final_images\WF07_HC_happy.jpg,i,385.1758248000406,correct,happy,white,female,20,200,220,31
424,group12_sub1,23,danish,male,./final_images\BF20_HC_happy.jpg,i,386.1442340000067,correct,happy,black,female,20,200,220,33
425,group12_sub1,23,danish,male,./final_images\WM07_SO_sad.jpg,e,387.0102794000413,correct,sad,white,male,30,100,130,21
426,group12_sub1,23,danish,male,./final_images\AF07_HO_happy.jpg,i,387.8513072000351,correct,happy,asian,female,20,200,220,32
427,group12_sub1,23,danish,male,./final_images\BF15_SO_sad.jpg,e,388.67337770015,correct,sad,black,female,30,100,130,23
428,group12_sub1,23,danish,male,./final_images\WF02_NO_neutral.jpg,e,389.6622709000949,neutral,neutral,white,female,40,100,140,41
429,group12_sub1,23,danish,male,./final_images\WM08_NO_neutral.jpg,e,390.8253516000696,neutral,neutral,white,male,40,100,140,41
430,group12_sub1,23,danish,male,./final_images\WF08_NC_neutral.jpg,i,391.751220199978,neutral,neutral,white,female,40,200,140,41
431,group12_sub1,23,danish,male,./final_images\WF12_SO_sad.jpg,e,392.8031976001803,correct,sad,white,female,30,100,130,21
