Unnamed: 0,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger,ethnicity_trigger
154,group12_sub1,23,danish,male,./final_images\BM04_SO_sad.jpg,e,136.63581730006263,correct,sad,black,male,30,100,130,32
155,group12_sub1,23,danish,male,./final_images\BM05_HO_happy.jpg,i,137.47882630000822,correct,happy,black,male,20,200,220,22
156,group12_sub1,23,danish,male,./final_images\WF09_SO_sad.jpg,e,138.21775329997763,correct,sad,white,female,30,100,130,33
157,group12_sub1,23,danish,male,./final_images\AM04_SC_sad.jpg,e,139.1977262001019,correct,sad,asian,male,30,100,130,31
158,group12_sub1,23,danish,male,./final_images\WF06_HO_happy.jpg,i,139.973823599983,correct,happy,white,female,20,200,220,23
159,group12_sub1,23,danish,male,./final_images\BM06_HO_happy.jpg,i,140.89863810013048,correct,happy,black,male,20,200,220,22
160,group12_sub1,23,danish,male,./final_images\BM17_HO_happy.jpg,i,141.6587975001894,correct,happy,black,male,20,200,220,22
161,group12_sub1,23,danish,male,./final_images\WM09_HO_happy.jpg,i,142.37968010012992,correct,happy,white,male,20,200,220,23
162,group12_sub1,23,danish,male,./final_images\AM03_SO_sad.jpg,e,143.2347049000673,correct,sad,asian,male,30,100,130,31
163,group12_sub1,23,danish,male,./final_images\WF05_SO_sad.jpg,e,144.09073370019905,correct,sad,white,female,30,100,130,33
164,group12_sub1,23,danish,male,./final_images\WM06_SC_sad.jpg,e,145.54770770017058,correct,sad,white,male,30,100,130,33
165,group12_sub1,23,danish,male,./final_images\BM11_NC_neutral.jpg,i,146.58973160013556,neutral,neutral,black,male,40,200,140,42
166,group12_sub1,23,danish,male,./final_images\WF05_HC_happy.jpg,i,147.5628049999941,correct,happy,white,female,20,200,220,23
167,group12_sub1,23,danish,male,./final_images\BM17_SO_sad.jpg,i,149.10681250016205,incorrect,sad,black,male,30,200,50,32
168,group12_sub1,23,danish,male,./final_images\WM12_SO_sad.jpg,e,149.94574470003136,correct,sad,white,male,30,100,130,33
169,group12_sub1,23,danish,male,./final_images\BM15_SC_sad.jpg,i,150.8816702000331,incorrect,sad,black,male,30,200,50,32
170,group12_sub1,23,danish,male,./final_images\BF08_SC_sad.jpg,e,151.86170840007253,correct,sad,black,female,30,100,130,32
171,group12_sub1,23,danish,male,./final_images\BM14_NC_neutral.jpg,e,152.9726410000585,neutral,neutral,black,male,40,100,140,42
172,group12_sub1,23,danish,male,./final_images\BF03_HC_happy.jpg,i,153.7687244000845,correct,happy,black,female,20,200,220,22
173,group12_sub1,23,danish,male,./final_images\WF04_HO_happy.jpg,i,154.66276290011592,correct,happy,white,female,20,200,220,23
174,group12_sub1,23,danish,male,./final_images\BF05_NO_neutral.jpg,e,155.74164600018412,neutral,neutral,black,female,40,100,140,42
175,group12_sub1,23,danish,male,./final_images\BM03_HC_happy.jpg,i,156.4517463000957,correct,happy,black,male,20,200,220,22
176,group12_sub1,23,danish,male,./final_images\WM08_SC_sad.jpg,i,157.60272700013593,incorrect,sad,white,male,30,200,50,33
177,group12_sub1,23,danish,male,./final_images\WF13_SC_sad.jpg,e,158.49667150015011,correct,sad,white,female,30,100,130,33
178,group12_sub1,23,danish,male,./final_images\WF11_HO_happy.jpg,i,159.2887500000652,correct,happy,white,female,20,200,220,23
179,group12_sub1,23,danish,male,./final_images\WF04_HC_happy.jpg,i,160.26464710012078,correct,happy,white,female,20,200,220,23
180,group12_sub1,23,danish,male,./final_images\WM07_NC_neutral.jpg,i,161.31473340000957,neutral,neutral,white,male,40,200,140,43
181,group12_sub1,23,danish,male,./final_images\AF05_SC_sad.jpg,e,162.1487682000734,correct,sad,asian,female,30,100,130,31
182,group12_sub1,23,danish,male,./final_images\WM08_HC_happy.jpg,i,162.90266390005127,correct,happy,white,male,20,200,220,23
183,group12_sub1,23,danish,male,./final_images\BM06_SO_sad.jpg,e,163.87462750007398,correct,sad,black,male,30,100,130,32
184,group12_sub1,23,danish,male,./final_images\BF17_NO_neutral.jpg,i,164.74579610000364,neutral,neutral,black,female,40,200,140,42
185,group12_sub1,23,danish,male,./final_images\AF09_HO_happy.jpg,i,165.68766390020028,correct,happy,asian,female,20,200,220,21
186,group12_sub1,23,danish,male,./final_images\BM02_SC_sad.jpg,e,166.65875519998372,correct,sad,black,male,30,100,130,32
187,group12_sub1,23,danish,male,./final_images\WM12_HC_happy.jpg,i,167.36672300007194,correct,happy,white,male,20,200,220,23
188,group12_sub1,23,danish,male,./final_images\BF12_HO_happy.jpg,i,168.12571709998883,correct,happy,black,female,20,200,220,22
189,group12_sub1,23,danish,male,./final_images\BM12_NO_neutral.jpg,i,169.55059480015188,neutral,neutral,black,male,40,200,140,42
190,group12_sub1,23,danish,male,./final_images\WF06_SO_sad.jpg,e,170.3615372001659,correct,sad,white,female,30,100,130,33
191,group12_sub1,23,danish,male,./final_images\WF07_NC_neutral.jpg,e,171.713654700201,neutral,neutral,white,female,40,100,140,43
192,group12_sub1,23,danish,male,./final_images\BF20_NO_neutral.jpg,i,172.5567387000192,neutral,neutral,black,female,40,200,140,42
193,group12_sub1,23,danish,male,./final_images\BM02_NC_neutral.jpg,i,173.37264530011453,neutral,neutral,black,male,40,200,140,42
194,group12_sub1,23,danish,male,./final_images\BM09_NC_neutral.jpg,i,174.52965270006098,neutral,neutral,black,male,40,200,140,42
195,group12_sub1,23,danish,male,./final_images\BM18_HC_happy.jpg,i,175.36460119998085,correct,happy,black,male,20,200,220,22
196,group12_sub1,23,danish,male,./final_images\AM01_SO_sad.jpg,e,176.68662980012596,correct,sad,asian,male,30,100,130,31
197,group12_sub1,23,danish,male,./final_images\BM04_NC_neutral.jpg,i,177.86260089999996,neutral,neutral,black,male,40,200,140,42
198,group12_sub1,23,danish,male,./final_images\WM13_NO_neutral.jpg,e,178.8955858000554,neutral,neutral,white,male,40,100,140,43
199,group12_sub1,23,danish,male,./final_images\BM03_SC_sad.jpg,e,179.84160990011878,correct,sad,black,male,30,100,130,32
200,group12_sub1,23,danish,male,./final_images\AF08_HC_happy.jpg,i,180.62976540019736,correct,happy,asian,female,20,200,220,21
201,group12_sub1,23,danish,male,./final_images\BM15_NC_neutral.jpg,i,181.87860320019536,neutral,neutral,black,male,40,200,140,42
202,group12_sub1,23,danish,male,./final_images\WF05_HO_happy.jpg,i,183.0546820000745,correct,happy,white,female,20,200,220,23
203,group12_sub1,23,danish,male,./final_images\AM07_HO_happy.jpg,i,183.8975736000575,correct,happy,asian,male,20,200,220,21
204,group12_sub1,23,danish,male,./final_images\WF11_HC_happy.jpg,i,184.87563170003705,correct,happy,white,female,20,200,220,23
205,group12_sub1,23,danish,male,./final_images\WM13_NC_neutral.jpg,e,185.6976271001622,neutral,neutral,white,male,40,100,140,43
206,group12_sub1,23,danish,male,./final_images\BM13_HC_happy.jpg,i,186.41159180016257,correct,happy,black,male,20,200,220,22
207,group12_sub1,23,danish,male,./final_images\AM6_SO_sad.jpg,e,187.23168130009435,correct,sad,asian,male,30,100,130,31
208,group12_sub1,23,danish,male,./final_images\BF15_HC_happy.jpg,i,188.0067286000121,correct,happy,black,female,20,200,220,22
209,group12_sub1,23,danish,male,./final_images\WM09_SO_sad.jpg,e,189.239576500142,correct,sad,white,male,30,100,130,33
210,group12_sub1,23,danish,male,./final_images\WF02_NC_neutral.jpg,e,190.4356329999864,neutral,neutral,white,female,40,100,140,43
211,group12_sub1,23,danish,male,./final_images\BF14_SC_sad.jpg,e,191.19654610008,correct,sad,black,female,30,100,130,32
212,group12_sub1,23,danish,male,./final_images\BF10_SO_sad.jpg,e,192.0556306000799,correct,sad,black,female,30,100,130,32
213,group12_sub1,23,danish,male,./final_images\BM09_SC_sad.jpg,e,193.07159640011375,correct,sad,black,male,30,100,130,32
214,group12_sub1,23,danish,male,./final_images\WM11_SO_sad.jpg,e,193.98867590003647,correct,sad,white,male,30,100,130,33
215,group12_sub1,23,danish,male,./final_images\WM13_SO_sad.jpg,e,194.83563360013068,correct,sad,white,male,30,100,130,33
216,group12_sub1,23,danish,male,./final_images\WF15_SO_sad.jpg,e,195.69563530012965,correct,sad,white,female,30,100,130,33
217,group12_sub1,23,danish,male,./final_images\BM05_NC_neutral.jpg,i,196.65058740018867,neutral,neutral,black,male,40,200,140,42
218,group12_sub1,23,danish,male,./final_images\BF02_HO_happy.jpg,i,197.450649500126,correct,happy,black,female,20,200,220,22
219,group12_sub1,23,danish,male,./final_images\WM10_HO_happy.jpg,i,198.20961840008383,correct,happy,white,male,20,200,220,23
220,group12_sub1,23,danish,male,./final_images\WF09_SC_sad.jpg,e,199.02469980018213,correct,sad,white,female,30,100,130,33
221,group12_sub1,23,danish,male,./final_images\WM09_NO_neutral.jpg,i,200.18459900002927,neutral,neutral,white,male,40,200,140,43
222,group12_sub1,23,danish,male,./final_images\BF06_SO_sad.jpg,e,201.13865029998124,correct,sad,black,female,30,100,130,32
223,group12_sub1,23,danish,male,./final_images\WM03_SC_sad.jpg,i,201.9585583000444,incorrect,sad,white,male,30,200,50,33
224,group12_sub1,23,danish,male,./final_images\BF18_HC_happy.jpg,i,202.76563500007612,correct,happy,black,female,20,200,220,22
225,group12_sub1,23,danish,male,./final_images\BF05_HC_happy.jpg,i,203.5535811001901,correct,happy,black,female,20,200,220,22
226,group12_sub1,23,danish,male,./final_images\AM10_SO_sad.jpg,e,204.4046243000776,correct,sad,asian,male,30,100,130,31
227,group12_sub1,23,danish,male,./final_images\AM02_SO_sad.jpg,e,205.2416832000017,correct,sad,asian,male,30,100,130,31
228,group12_sub1,23,danish,male,./final_images\BM09_HC_happy.jpg,i,206.01065349997955,correct,happy,black,male,20,200,220,22
229,group12_sub1,23,danish,male,./final_images\WM13_HO_happy.jpg,i,206.7076183001045,correct,happy,white,male,20,200,220,23
230,group12_sub1,23,danish,male,./final_images\AF02_HO_happy.jpg,i,207.4915250001941,correct,happy,asian,female,20,200,220,21
231,group12_sub1,23,danish,male,./final_images\BF16_SC_sad.jpg,e,208.26856140000743,correct,sad,black,female,30,100,130,32
232,group12_sub1,23,danish,male,./final_images\AM11_HO_happy.jpg,e,209.195556800114,incorrect,happy,asian,male,20,100,50,21
233,group12_sub1,23,danish,male,./final_images\WM11_NO_neutral.jpg,e,210.00065940013155,neutral,neutral,white,male,40,100,140,43
234,group12_sub1,23,danish,male,./final_images\AF07_SC_sad.jpg,e,210.8306135002058,correct,sad,asian,female,30,100,130,31
235,group12_sub1,23,danish,male,./final_images\BM08_NC_neutral.jpg,e,211.65957530005835,neutral,neutral,black,male,40,100,140,42
236,group12_sub1,23,danish,male,./final_images\WF12_SC_sad.jpg,e,212.5545367000159,correct,sad,white,female,30,100,130,33
237,group12_sub1,23,danish,male,./final_images\AF07_HC_happy.jpg,i,213.35558790015057,correct,happy,asian,female,20,200,220,21
238,group12_sub1,23,danish,male,./final_images\BF02_SO_sad.jpg,e,214.1186675000936,correct,sad,black,female,30,100,130,32
239,group12_sub1,23,danish,male,./final_images\WM12_NC_neutral.jpg,i,214.8935539000668,neutral,neutral,white,male,40,200,140,43
240,group12_sub1,23,danish,male,./final_images\AF10_SO_sad.jpg,e,215.69863760005683,correct,sad,asian,female,30,100,130,31
241,group12_sub1,23,danish,male,./final_images\AF10_SC_sad.jpg,e,216.61257380014283,correct,sad,asian,female,30,100,130,31
242,group12_sub1,23,danish,male,./final_images\AM04_SO_sad.jpg,e,217.4686955001671,correct,sad,asian,male,30,100,130,31
243,group12_sub1,23,danish,male,./final_images\WF12_NC_neutral.jpg,e,218.54350740020163,neutral,neutral,white,female,40,100,140,43
244,group12_sub1,23,danish,male,./final_images\WM02_SC_sad.jpg,e,219.432561499998,correct,sad,white,male,30,100,130,33
245,group12_sub1,23,danish,male,./final_images\BM06_HC_happy.jpg,i,220.307583300164,correct,happy,black,male,20,200,220,22
246,group12_sub1,23,danish,male,./final_images\WF02_SO_sad.jpg,e,221.12465830007568,correct,sad,white,female,30,100,130,33
247,group12_sub1,23,danish,male,./final_images\WM07_HO_happy.jpg,i,221.77754660020585,correct,happy,white,male,20,200,220,23
248,group12_sub1,23,danish,male,./final_images\BM09_NO_neutral.jpg,i,222.65857920004052,neutral,neutral,black,male,40,200,140,42
249,group12_sub1,23,danish,male,./final_images\WF05_NC_neutral.jpg,e,223.51862460002303,neutral,neutral,white,female,40,100,140,43
250,group12_sub1,23,danish,male,./final_images\WF01_SO_sad.jpg,e,224.3044782001525,correct,sad,white,female,30,100,130,33
251,group12_sub1,23,danish,male,./final_images\AF11_HO_happy.jpg,i,225.00961680011824,correct,happy,asian,female,20,200,220,21
252,group12_sub1,23,danish,male,./final_images\BM03_NO_neutral.jpg,e,226.0025820999872,neutral,neutral,black,male,40,100,140,42
253,group12_sub1,23,danish,male,./final_images\BF07_SC_sad.jpg,e,226.78454870008864,correct,sad,black,female,30,100,130,32
254,group12_sub1,23,danish,male,./final_images\BF13_SO_sad.jpg,e,227.7326261000708,correct,sad,black,female,30,100,130,32
255,group12_sub1,23,danish,male,./final_images\WF08_HO_happy.jpg,i,228.5335693000816,correct,happy,white,female,20,200,220,23
256,group12_sub1,23,danish,male,./final_images\AM11_SO_sad.jpg,e,229.4545889000874,correct,sad,asian,male,30,100,130,31
257,group12_sub1,23,danish,male,./final_images\BM13_HO_happy.jpg,i,230.2175423000008,correct,happy,black,male,20,200,220,22
258,group12_sub1,23,danish,male,./final_images\BF20_SO_sad.jpg,e,231.070610600058,correct,sad,black,female,30,100,130,32
259,group12_sub1,23,danish,male,./final_images\AF11_SO_sad.jpg,e,231.9936053000856,correct,sad,asian,female,30,100,130,31
260,group12_sub1,23,danish,male,./final_images\WM13_SC_sad.jpg,e,232.8325847000815,correct,sad,white,male,30,100,130,33
261,group12_sub1,23,danish,male,./final_images\BM03_NC_neutral.jpg,i,233.6714893002063,neutral,neutral,black,male,40,200,140,42
262,group12_sub1,23,danish,male,./final_images\BM14_SC_sad.jpg,e,234.73352080001496,correct,sad,black,male,30,100,130,32
263,group12_sub1,23,danish,male,./final_images\BM16_SO_sad.jpg,i,235.94350260007195,incorrect,sad,black,male,30,200,50,32
264,group12_sub1,23,danish,male,./final_images\AM08_HC_happy.jpg,i,236.818574400153,correct,happy,asian,male,20,200,220,21
265,group12_sub1,23,danish,male,./final_images\WF15_NC_neutral.jpg,i,237.7915843999945,neutral,neutral,white,female,40,200,140,43
266,group12_sub1,23,danish,male,./final_images\AM05_HC_happy.jpg,i,238.5125480000861,correct,happy,asian,male,20,200,220,21
267,group12_sub1,23,danish,male,./final_images\WM01_NC_neutral.jpg,i,239.4434978000354,neutral,neutral,white,male,40,200,140,43
268,group12_sub1,23,danish,male,./final_images\WF13_NC_neutral.jpg,i,240.40448800008744,neutral,neutral,white,female,40,200,140,43
269,group12_sub1,23,danish,male,./final_images\AF08_SC_sad.jpg,e,241.14055210002695,correct,sad,asian,female,30,100,130,31
270,group12_sub1,23,danish,male,./final_images\AM02_SC_sad.jpg,e,241.8985678001773,correct,sad,asian,male,30,100,130,31
271,group12_sub1,23,danish,male,./final_images\AF12_SO_sad.jpg,e,242.75875860010277,correct,sad,asian,female,30,100,130,31
272,group12_sub1,23,danish,male,./final_images\AM02_HO_happy.jpg,i,243.5525526001584,correct,happy,asian,male,20,200,220,21
273,group12_sub1,23,danish,male,./final_images\BM12_HO_happy.jpg,i,244.30448220018295,correct,happy,black,male,20,200,220,22
274,group12_sub1,23,danish,male,./final_images\BF10_NO_neutral.jpg,i,245.25552080012855,neutral,neutral,black,female,40,200,140,42
275,group12_sub1,23,danish,male,./final_images\WM10_HC_happy.jpg,i,246.0965507000219,correct,happy,white,male,20,200,220,23
276,group12_sub1,23,danish,male,./final_images\BM11_SC_sad.jpg,e,246.87962800008245,correct,sad,black,male,30,100,130,32
277,group12_sub1,23,danish,male,./final_images\WF01_HC_happy.jpg,i,247.69550959998745,correct,happy,white,female,20,200,220,23
278,group12_sub1,23,danish,male,./final_images\WF09_NO_neutral.jpg,e,248.5296045001596,neutral,neutral,white,female,40,100,140,43
279,group12_sub1,23,danish,male,./final_images\AF05_SO_sad.jpg,e,249.5494706002064,correct,sad,asian,female,30,100,130,31
280,group12_sub1,23,danish,male,./final_images\WF08_HC_happy.jpg,i,250.25746520003304,correct,happy,white,female,20,200,220,23
281,group12_sub1,23,danish,male,./final_images\AF06_HO_happy.jpg,i,251.03545920015316,correct,happy,asian,female,20,200,220,21
282,group12_sub1,23,danish,male,./final_images\AM08_HO_happy.jpg,i,251.9035687001888,correct,happy,asian,male,20,200,220,21
283,group12_sub1,23,danish,male,./final_images\BF02_HC_happy.jpg,i,252.6425109000411,correct,happy,black,female,20,200,220,22
284,group12_sub1,23,danish,male,./final_images\BM12_SC_sad.jpg,e,253.45655310014263,correct,sad,black,male,30,100,130,32
285,group12_sub1,23,danish,male,./final_images\AF03_SO_sad.jpg,e,254.27747790003195,correct,sad,asian,female,30,100,130,31
286,group12_sub1,23,danish,male,./final_images\BF02_NC_neutral.jpg,e,255.16944630001672,neutral,neutral,black,female,40,100,140,42
287,group12_sub1,23,danish,male,./final_images\BF05_SO_sad.jpg,e,255.9786026000511,correct,sad,black,female,30,100,130,32
288,group12_sub1,23,danish,male,./final_images\AF06_SC_sad.jpg,e,257.4065328000579,correct,sad,asian,female,30,100,130,31
289,group12_sub1,23,danish,male,./final_images\BM18_HO_happy.jpg,i,258.14341550017707,correct,happy,black,male,20,200,220,22
290,group12_sub1,23,danish,male,./final_images\WF01_SC_sad.jpg,e,259.0685076999944,correct,sad,white,female,30,100,130,33
291,group12_sub1,23,danish,male,./final_images\AM09_SC_sad.jpg,e,259.90063420007937,correct,sad,asian,male,30,100,130,31
292,group12_sub1,23,danish,male,./final_images\BM05_HC_happy.jpg,i,260.74148680013604,correct,happy,black,male,20,200,220,22
293,group12_sub1,23,danish,male,./final_images\WM04_HO_happy.jpg,i,261.46452510007657,correct,happy,white,male,20,200,220,23
294,group12_sub1,23,danish,male,./final_images\BF12_NO_neutral.jpg,i,262.3306116000749,neutral,neutral,black,female,40,200,140,42
295,group12_sub1,23,danish,male,./final_images\WM09_HC_happy.jpg,i,263.0784565000795,correct,happy,white,male,20,200,220,23
296,group12_sub1,23,danish,male,./final_images\WF11_NO_neutral.jpg,e,263.98860809998587,neutral,neutral,white,female,40,100,140,43
297,group12_sub1,23,danish,male,./final_images\WM04_NO_neutral.jpg,i,264.8294730000198,neutral,neutral,white,male,40,200,140,43
298,group12_sub1,23,danish,male,./final_images\BF10_HO_happy.jpg,i,265.6044285001699,correct,happy,black,female,20,200,220,22
299,group12_sub1,23,danish,male,./final_images\WM10_NO_neutral.jpg,i,266.4263997999951,neutral,neutral,white,male,40,200,140,43
300,group12_sub1,23,danish,male,./final_images\WM01_HO_happy.jpg,i,267.31563100009225,correct,happy,white,male,20,200,220,23
301,group12_sub1,23,danish,male,./final_images\WF11_SC_sad.jpg,e,268.2215960000176,correct,sad,white,female,30,100,130,33
302,group12_sub1,23,danish,male,./final_images\WM11_SC_sad.jpg,i,269.1555880000815,incorrect,sad,white,male,30,200,50,33
303,group12_sub1,23,danish,male,./final_images\BF04_NC_neutral.jpg,i,270.72039180016145,neutral,neutral,black,female,40,200,140,42
304,group12_sub1,23,danish,male,./final_images\BF14_NC_neutral.jpg,i,272.24953080015257,neutral,neutral,black,female,40,200,140,42
305,group12_sub1,23,danish,male,./final_images\BF04_SC_sad.jpg,e,273.19753220002167,correct,sad,black,female,30,100,130,32
306,group12_sub1,23,danish,male,./final_images\BM11_NO_neutral.jpg,i,274.3404294999782,neutral,neutral,black,male,40,200,140,42
307,group12_sub1,23,danish,male,./final_images\WF15_HC_happy.jpg,i,275.2065630001016,correct,happy,white,female,20,200,220,23
308,group12_sub1,23,danish,male,./final_images\BF06_SC_sad.jpg,e,276.0245281001553,correct,sad,black,female,30,100,130,32
309,group12_sub1,23,danish,male,./final_images\WM06_SO_sad.jpg,e,276.93446660018526,correct,sad,white,male,30,100,130,33
310,group12_sub1,23,danish,male,./final_images\AM01_SC_sad.jpg,e,277.7984298001975,correct,sad,asian,male,30,100,130,31
311,group12_sub1,23,danish,male,./final_images\AF06_SO_sad.jpg,e,278.57849740004167,correct,sad,asian,female,30,100,130,31
312,group12_sub1,23,danish,male,./final_images\WF14_HC_happy.jpg,i,279.36456650006585,correct,happy,white,female,20,200,220,23
313,group12_sub1,23,danish,male,./final_images\AM10_SC_sad.jpg,i,280.3064366001636,incorrect,sad,asian,male,30,200,50,31
314,group12_sub1,23,danish,male,./final_images\WF10_SC_sad.jpg,e,281.1365009001456,correct,sad,white,female,30,100,130,33
315,group12_sub1,23,danish,male,./final_images\WM03_HO_happy.jpg,i,282.3195403001737,correct,happy,white,male,20,200,220,23
316,group12_sub1,23,danish,male,./final_images\AM02_HC_happy.jpg,i,283.1075339000672,correct,happy,asian,male,20,200,220,21
317,group12_sub1,23,danish,male,./final_images\AM07_HC_happy.jpg,i,283.8935927001294,correct,happy,asian,male,20,200,220,21
318,group12_sub1,23,danish,male,./final_images\WM08_NC_neutral.jpg,i,284.6324939001352,neutral,neutral,white,male,40,200,140,43
319,group12_sub1,23,danish,male,./final_images\BF01_NC_neutral.jpg,i,285.88245330005884,neutral,neutral,black,female,40,200,140,42
320,group12_sub1,23,danish,male,./final_images\WM07_SC_sad.jpg,e,286.77841300005093,correct,sad,white,male,30,100,130,33
321,group12_sub1,23,danish,male,./final_images\BF03_HO_happy.jpg,i,287.5245107000228,correct,happy,black,female,20,200,220,22
322,group12_sub1,23,danish,male,./final_images\BM15_NO_neutral.jpg,e,288.52554629999213,neutral,neutral,black,male,40,100,140,42
323,group12_sub1,23,danish,male,./final_images\WM05_SC_sad.jpg,e,289.40040959999897,correct,sad,white,male,30,100,130,33
324,group12_sub1,23,danish,male,./final_images\BF19_HC_happy.jpg,i,290.2623912000563,correct,happy,black,female,20,200,220,22
325,group12_sub1,23,danish,male,./final_images\WM03_SO_sad.jpg,e,291.1644849001896,correct,sad,white,male,30,100,130,33
326,group12_sub1,23,danish,male,./final_images\WM09_SC_sad.jpg,e,292.06347200018354,correct,sad,white,male,30,100,130,33
327,group12_sub1,23,danish,male,./final_images\BF19_NO_neutral.jpg,e,292.93857670016587,neutral,neutral,black,female,40,100,140,42
328,group12_sub1,23,danish,male,./final_images\BF03_SC_sad.jpg,e,293.9774037001189,correct,sad,black,female,30,100,130,32
329,group12_sub1,23,danish,male,./final_images\AM11_SC_sad.jpg,e,294.77451710007153,correct,sad,asian,male,30,100,130,31
330,group12_sub1,23,danish,male,./final_images\AF01_HC_happy.jpg,i,295.51351710013114,correct,happy,asian,female,20,200,220,21
331,group12_sub1,23,danish,male,./final_images\WM11_HC_happy.jpg,i,296.25048350007273,correct,happy,white,male,20,200,220,23
332,group12_sub1,23,danish,male,./final_images\BM13_NC_neutral.jpg,i,297.4354988001287,neutral,neutral,black,male,40,200,140,42
333,group12_sub1,23,danish,male,./final_images\WF13_HC_happy.jpg,i,298.3143820001278,correct,happy,white,female,20,200,220,23
334,group12_sub1,23,danish,male,./final_images\WF03_HC_happy.jpg,i,299.15549650019966,correct,happy,white,female,20,200,220,23
335,group12_sub1,23,danish,male,./final_images\WM05_HO_happy.jpg,i,299.9173899001908,correct,happy,white,male,20,200,220,23
336,group12_sub1,23,danish,male,./final_images\AF09_HC_happy.jpg,i,300.69938810006715,correct,happy,asian,female,20,200,220,21
337,group12_sub1,23,danish,male,./final_images\AF11_HC_happy.jpg,i,301.44740450009704,correct,happy,asian,female,20,200,220,21
338,group12_sub1,23,danish,male,./final_images\WF03_SO_sad.jpg,e,302.2964202000294,correct,sad,white,female,30,100,130,33
339,group12_sub1,23,danish,male,./final_images\BF18_SO_sad.jpg,e,303.1815164000727,correct,sad,black,female,30,100,130,32
340,group12_sub1,23,danish,male,./final_images\WF11_NC_neutral.jpg,i,304.0034374999814,neutral,neutral,white,female,40,200,140,43
341,group12_sub1,23,danish,male,./final_images\BF03_NC_neutral.jpg,i,305.13758900016546,neutral,neutral,black,female,40,200,140,42
342,group12_sub1,23,danish,male,./final_images\BF02_NO_neutral.jpg,e,306.1264818001073,neutral,neutral,black,female,40,100,140,42
343,group12_sub1,23,danish,male,./final_images\AF08_SO_sad.jpg,e,306.8874913000036,correct,sad,asian,female,30,100,130,31
344,group12_sub1,23,danish,male,./final_images\BM16_SC_sad.jpg,e,307.9223496001214,correct,sad,black,male,30,100,130,32
345,group12_sub1,23,danish,male,./final_images\WF05_SC_sad.jpg,e,308.7225327000488,correct,sad,white,female,30,100,130,33
346,group12_sub1,23,danish,male,./final_images\BF19_NC_neutral.jpg,e,309.70045790006407,neutral,neutral,black,female,40,100,140,42
347,group12_sub1,23,danish,male,./final_images\BM18_SO_sad.jpg,e,310.54942569998093,correct,sad,black,male,30,100,130,32
348,group12_sub1,23,danish,male,./final_images\WF10_HO_happy.jpg,i,311.35938420007005,correct,happy,white,female,20,200,220,23
349,group12_sub1,23,danish,male,./final_images\BM02_HO_happy.jpg,i,312.081483400194,correct,happy,black,male,20,200,220,22
350,group12_sub1,23,danish,male,./final_images\AF03_HC_happy.jpg,i,312.92236810014583,correct,happy,asian,female,20,200,220,21
351,group12_sub1,23,danish,male,./final_images\BF15_HO_happy.jpg,i,313.74240470002405,correct,happy,black,female,20,200,220,22
352,group12_sub1,23,danish,male,./final_images\WF02_SC_sad.jpg,e,314.8194594001397,correct,sad,white,female,30,100,130,33
353,group12_sub1,23,danish,male,./final_images\BM06_NO_neutral.jpg,e,316.0484530001413,neutral,neutral,black,male,40,100,140,42
354,group12_sub1,23,danish,male,./final_images\BF16_HC_happy.jpg,i,316.8803342001047,correct,happy,black,female,20,200,220,22
355,group12_sub1,23,danish,male,./final_images\BF02_SC_sad.jpg,e,317.7763888000045,correct,sad,black,female,30,100,130,32
356,group12_sub1,23,danish,male,./final_images\WM01_HC_happy.jpg,i,318.5453367000446,correct,happy,white,male,20,200,220,23
357,group12_sub1,23,danish,male,./final_images\WM10_SC_sad.jpg,e,319.49646880012006,correct,sad,white,male,30,100,130,33
358,group12_sub1,23,danish,male,./final_images\BM11_SO_sad.jpg,e,320.345343900146,correct,sad,black,male,30,100,130,32
359,group12_sub1,23,danish,male,./final_images\AM07_SO_sad.jpg,e,321.2974568000064,correct,sad,asian,male,30,100,130,31
360,group12_sub1,23,danish,male,./final_images\BM14_HO_happy.jpg,i,322.12832450005226,correct,happy,black,male,20,200,220,22
361,group12_sub1,23,danish,male,./final_images\BF04_HO_happy.jpg,i,322.9527442001272,correct,happy,black,female,20,200,220,22
362,group12_sub1,23,danish,male,./final_images\BF10_SC_sad.jpg,e,324.1492796000093,correct,sad,black,female,30,100,130,32
363,group12_sub1,23,danish,male,./final_images\AM05_SC_sad.jpg,e,324.9884701999836,correct,sad,asian,male,30,100,130,31
364,group12_sub1,23,danish,male,./final_images\WF03_HO_happy.jpg,i,325.7784685001243,correct,happy,white,female,20,200,220,23
365,group12_sub1,23,danish,male,./final_images\WM10_NC_neutral.jpg,e,326.6173382999841,neutral,neutral,white,male,40,100,140,43
366,group12_sub1,23,danish,male,./final_images\BF07_NC_neutral.jpg,e,327.4153264001943,neutral,neutral,black,female,40,100,140,42
367,group12_sub1,23,danish,male,./final_images\BM02_NO_neutral.jpg,e,328.2243773001246,neutral,neutral,black,male,40,100,140,42
368,group12_sub1,23,danish,male,./final_images\BM02_SO_sad.jpg,e,329.04846140020527,correct,sad,black,male,30,100,130,32
369,group12_sub1,23,danish,male,./final_images\WF04_SC_sad.jpg,e,329.8133164001629,correct,sad,white,female,30,100,130,33
370,group12_sub1,23,danish,male,./final_images\BM04_SC_sad.jpg,e,330.56127120018937,correct,sad,black,male,30,100,130,32
