Unnamed: 0,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger,ethnicity_trigger
131,ah,40,Danish,male,./final_images\WF12_NC_neutral.jpg,e,134.63674939982593,neutral,neutral,white,female,40,100,140,43
132,ah,40,Danish,male,./final_images\WM07_HC_happy.jpg,i,135.48378019989468,correct,happy,white,male,20,200,220,23
133,ah,40,Danish,male,./final_images\BM02_NO_neutral.jpg,e,136.57774930004962,neutral,neutral,black,male,40,100,140,42
134,ah,40,Danish,male,./final_images\WM08_HC_happy.jpg,i,137.40377119998448,correct,happy,white,male,20,200,220,23
135,ah,40,Danish,male,./final_images\BM13_NO_neutral.jpg,e,138.83376169996336,neutral,neutral,black,male,40,100,140,42
136,ah,40,Danish,male,./final_images\BF08_HO_happy.jpg,i,139.52481239987537,correct,happy,black,female,20,200,220,22
137,ah,40,Danish,male,./final_images\BM04_SC_sad.jpg,e,140.41578509984538,correct,sad,black,male,30,100,130,32
138,ah,40,Danish,male,./final_images\BF15_HO_happy.jpg,i,141.2887522999663,correct,happy,black,female,20,200,220,22
139,ah,40,Danish,male,./final_images\WM01_HC_happy.jpg,i,142.19879369996488,correct,happy,white,male,20,200,220,23
140,ah,40,Danish,male,./final_images\BF08_NO_neutral.jpg,e,143.58883360004984,neutral,neutral,black,female,40,100,140,42
141,ah,40,Danish,male,./final_images\WM12_HO_happy.jpg,i,144.6747618999798,correct,happy,white,male,20,200,220,23
142,ah,40,Danish,male,./final_images\WF06_NC_neutral.jpg,i,146.47174159996212,neutral,neutral,white,female,40,200,140,43
143,ah,40,Danish,male,./final_images\WF10_NC_neutral.jpg,e,148.3137938999571,neutral,neutral,white,female,40,100,140,43
144,ah,40,Danish,male,./final_images\BF10_HC_happy.jpg,i,149.12080179993063,correct,happy,black,female,20,200,220,22
145,ah,40,Danish,male,./final_images\WF05_SC_sad.jpg,e,149.99274459993467,correct,sad,white,female,30,100,130,33
146,ah,40,Danish,male,./final_images\WM09_HC_happy.jpg,i,151.2217164998874,correct,happy,white,male,20,200,220,23
147,ah,40,Danish,male,./final_images\AM02_HO_happy.jpg,i,152.45781870000064,correct,happy,asian,male,20,200,220,21
148,ah,40,Danish,male,./final_images\WF04_NC_neutral.jpg,i,153.36771070002578,neutral,neutral,white,female,40,200,140,43
149,ah,40,Danish,male,./final_images\AM04_HC_happy.jpg,i,154.20572139997967,correct,happy,asian,male,20,200,220,21
150,ah,40,Danish,male,./final_images\WM03_HC_happy.jpg,i,156.25973899988458,correct,happy,white,male,20,200,220,23
151,ah,40,Danish,male,./final_images\WM11_NO_neutral.jpg,e,157.3117414000444,neutral,neutral,white,male,40,100,140,43
152,ah,40,Danish,male,./final_images\WF09_NC_neutral.jpg,i,159.0476650998462,neutral,neutral,white,female,40,200,140,43
153,ah,40,Danish,male,./final_images\BF08_SC_sad.jpg,e,161.54279450001195,correct,sad,black,female,30,100,130,32
154,ah,40,Danish,male,./final_images\BM02_HO_happy.jpg,i,162.28670830000192,correct,happy,black,male,20,200,220,22
155,ah,40,Danish,male,./final_images\WF05_HO_happy.jpg,i,163.0797535998281,correct,happy,white,female,20,200,220,23
156,ah,40,Danish,male,./final_images\BF12_SC_sad.jpg,i,164.55984689993784,incorrect,sad,black,female,30,200,50,32
157,ah,40,Danish,male,./final_images\BM12_SO_sad.jpg,e,165.72585449996404,correct,sad,black,male,30,100,130,32
158,ah,40,Danish,male,./final_images\BM09_HC_happy.jpg,i,166.7927166998852,correct,happy,black,male,20,200,220,22
159,ah,40,Danish,male,./final_images\BM12_NO_neutral.jpg,i,168.25075099989772,neutral,neutral,black,male,40,200,140,42
160,ah,40,Danish,male,./final_images\BM05_HC_happy.jpg,i,168.9408688000403,correct,happy,black,male,20,200,220,22
161,ah,40,Danish,male,./final_images\WM08_NC_neutral.jpg,i,170.01570399990305,neutral,neutral,white,male,40,200,140,43
162,ah,40,Danish,male,./final_images\BF17_HC_happy.jpg,i,170.70673039997928,correct,happy,black,female,20,200,220,22
163,ah,40,Danish,male,./final_images\BF08_HC_happy.jpg,i,171.3256419999525,correct,happy,black,female,20,200,220,22
164,ah,40,Danish,male,./final_images\BF17_HO_happy.jpg,i,172.0027061998844,correct,happy,black,female,20,200,220,22
165,ah,40,Danish,male,./final_images\BM15_HO_happy.jpg,i,172.63070759992115,correct,happy,black,male,20,200,220,22
166,ah,40,Danish,male,./final_images\WM05_SC_sad.jpg,e,173.3877846999094,correct,sad,white,male,30,100,130,33
167,ah,40,Danish,male,./final_images\AM04_HO_happy.jpg,i,174.203734499868,correct,happy,asian,male,20,200,220,21
168,ah,40,Danish,male,./final_images\AF09_SC_sad.jpg,e,175.04972000000998,correct,sad,asian,female,30,100,130,31
169,ah,40,Danish,male,./final_images\BM17_NO_neutral.jpg,i,176.0126821999438,neutral,neutral,black,male,40,200,140,42
170,ah,40,Danish,male,./final_images\WF01_HC_happy.jpg,i,176.75966329989024,correct,happy,white,female,20,200,220,23
171,ah,40,Danish,male,./final_images\WF14_SC_sad.jpg,e,177.51479819999076,correct,sad,white,female,30,100,130,33
172,ah,40,Danish,male,./final_images\WM08_SC_sad.jpg,e,178.5026666999329,correct,sad,white,male,30,100,130,33
173,ah,40,Danish,male,./final_images\BF06_SC_sad.jpg,e,179.97987629985437,correct,sad,black,female,30,100,130,32
174,ah,40,Danish,male,./final_images\WM13_SC_sad.jpg,e,180.9507150000427,correct,sad,white,male,30,100,130,33
175,ah,40,Danish,male,./final_images\WF12_HC_happy.jpg,i,182.063717099838,correct,happy,white,female,20,200,220,23
176,ah,40,Danish,male,./final_images\BM18_SO_sad.jpg,e,182.9157365998253,correct,sad,black,male,30,100,130,32
177,ah,40,Danish,male,./final_images\BF07_NC_neutral.jpg,e,184.3107230998576,neutral,neutral,black,female,40,100,140,42
178,ah,40,Danish,male,./final_images\BM15_NC_neutral.jpg,e,185.9327285999898,neutral,neutral,black,male,40,100,140,42
179,ah,40,Danish,male,./final_images\WM11_SO_sad.jpg,e,186.81872419989668,correct,sad,white,male,30,100,130,33
180,ah,40,Danish,male,./final_images\AM08_HC_happy.jpg,i,188.24765579984523,correct,happy,asian,male,20,200,220,21
181,ah,40,Danish,male,./final_images\AF10_SO_sad.jpg,e,189.11663979990408,correct,sad,asian,female,30,100,130,31
182,ah,40,Danish,male,./final_images\AF08_HC_happy.jpg,i,189.94776479993016,correct,happy,asian,female,20,200,220,21
183,ah,40,Danish,male,./final_images\WF11_SC_sad.jpg,e,190.75171109987423,correct,sad,white,female,30,100,130,33
184,ah,40,Danish,male,./final_images\BM18_NO_neutral.jpg,e,191.61275819991715,neutral,neutral,black,male,40,100,140,42
185,ah,40,Danish,male,./final_images\WF13_HC_happy.jpg,i,192.47171969991177,correct,happy,white,female,20,200,220,23
186,ah,40,Danish,male,./final_images\AF09_HC_happy.jpg,i,193.5056986999698,correct,happy,asian,female,20,200,220,21
187,ah,40,Danish,male,./final_images\WF05_NC_neutral.jpg,e,194.4577595000156,neutral,neutral,white,female,40,100,140,43
188,ah,40,Danish,male,./final_images\WF13_SO_sad.jpg,e,195.2877378999256,correct,sad,white,female,30,100,130,33
189,ah,40,Danish,male,./final_images\AF07_SO_sad.jpg,e,195.9727503999602,correct,sad,asian,female,30,100,130,31
190,ah,40,Danish,male,./final_images\BF01_SO_sad.jpg,e,196.7017015998717,correct,sad,black,female,30,100,130,32
191,ah,40,Danish,male,./final_images\WF09_SC_sad.jpg,e,197.5057008999865,correct,sad,white,female,30,100,130,33
192,ah,40,Danish,male,./final_images\BM11_SC_sad.jpg,e,199.15269949985668,correct,sad,black,male,30,100,130,32
193,ah,40,Danish,male,./final_images\WM11_HO_happy.jpg,i,199.99066749983467,correct,happy,white,male,20,200,220,23
194,ah,40,Danish,male,./final_images\BM04_HC_happy.jpg,i,200.8306762999855,correct,happy,black,male,20,200,220,22
195,ah,40,Danish,male,./final_images\BM12_SC_sad.jpg,e,201.9856795999221,correct,sad,black,male,30,100,130,32
196,ah,40,Danish,male,./final_images\BF02_SC_sad.jpg,e,202.75170629983768,correct,sad,black,female,30,100,130,32
197,ah,40,Danish,male,./final_images\AF06_SO_sad.jpg,e,203.34778139996345,correct,sad,asian,female,30,100,130,31
198,ah,40,Danish,male,./final_images\WF03_SO_sad.jpg,e,204.4177919998765,correct,sad,white,female,30,100,130,33
199,ah,40,Danish,male,./final_images\BM02_SC_sad.jpg,e,205.4797187000513,correct,sad,black,male,30,100,130,32
200,ah,40,Danish,male,./final_images\AF05_HC_happy.jpg,i,206.52968559996225,correct,happy,asian,female,20,200,220,21
201,ah,40,Danish,male,./final_images\BF05_NO_neutral.jpg,e,207.51269289990887,neutral,neutral,black,female,40,100,140,42
202,ah,40,Danish,male,./final_images\WF01_NO_neutral.jpg,e,208.33172829984687,neutral,neutral,white,female,40,100,140,43
203,ah,40,Danish,male,./final_images\WF08_NC_neutral.jpg,e,209.80069579998963,neutral,neutral,white,female,40,100,140,43
204,ah,40,Danish,male,./final_images\BM01_NO_neutral.jpg,e,210.7337002998684,neutral,neutral,black,male,40,100,140,42
205,ah,40,Danish,male,./final_images\BM12_HO_happy.jpg,i,211.3867124998942,correct,happy,black,male,20,200,220,22
206,ah,40,Danish,male,./final_images\WF11_NO_neutral.jpg,e,212.1967035999988,neutral,neutral,white,female,40,100,140,43
207,ah,40,Danish,male,./final_images\WF07_NO_neutral.jpg,e,213.46270160004497,neutral,neutral,white,female,40,100,140,43
208,ah,40,Danish,male,./final_images\WF10_HC_happy.jpg,i,214.11075440002605,correct,happy,white,female,20,200,220,23
209,ah,40,Danish,male,./final_images\BF17_SO_sad.jpg,e,214.81966429995373,correct,sad,black,female,30,100,130,32
210,ah,40,Danish,male,./final_images\BM08_HO_happy.jpg,i,215.57074550003745,correct,happy,black,male,20,200,220,22
211,ah,40,Danish,male,./final_images\WF04_SC_sad.jpg,e,216.32769219996408,correct,sad,white,female,30,100,130,33
212,ah,40,Danish,male,./final_images\AM05_HC_happy.jpg,i,217.2746929000132,correct,happy,asian,male,20,200,220,21
213,ah,40,Danish,male,./final_images\WF12_HO_happy.jpg,i,218.10869769984856,correct,happy,white,female,20,200,220,23
214,ah,40,Danish,male,./final_images\AM11_HC_happy.jpg,i,219.23867590003647,correct,happy,asian,male,20,200,220,21
215,ah,40,Danish,male,./final_images\AF03_HO_happy.jpg,i,219.9846989000216,correct,happy,asian,female,20,200,220,21
216,ah,40,Danish,male,./final_images\BM13_HO_happy.jpg,i,220.6127104999032,correct,happy,black,male,20,200,220,22
217,ah,40,Danish,male,./final_images\BF13_NO_neutral.jpg,e,221.65767599991523,neutral,neutral,black,female,40,100,140,42
218,ah,40,Danish,male,./final_images\AM04_SO_sad.jpg,e,222.7347168000415,correct,sad,asian,male,30,100,130,31
219,ah,40,Danish,male,./final_images\WM12_NO_neutral.jpg,e,223.63872529985383,neutral,neutral,white,male,40,100,140,43
220,ah,40,Danish,male,./final_images\BF10_HO_happy.jpg,i,224.3547220998444,correct,happy,black,female,20,200,220,22
221,ah,40,Danish,male,./final_images\BM09_SO_sad.jpg,e,225.47669469984248,correct,sad,black,male,30,100,130,32
222,ah,40,Danish,male,./final_images\WM12_SC_sad.jpg,e,226.328647099901,correct,sad,white,male,30,100,130,33
223,ah,40,Danish,male,./final_images\WM07_NC_neutral.jpg,e,229.80064799985848,neutral,neutral,white,male,40,100,140,43
224,ah,40,Danish,male,./final_images\BM08_SO_sad.jpg,i,230.61470869998448,incorrect,sad,black,male,30,200,50,32
225,ah,40,Danish,male,./final_images\BM11_NC_neutral.jpg,e,231.86564299999736,neutral,neutral,black,male,40,100,140,42
226,ah,40,Danish,male,./final_images\AM03_SC_sad.jpg,e,232.6687632999383,correct,sad,asian,male,30,100,130,31
227,ah,40,Danish,male,./final_images\BF04_HO_happy.jpg,i,233.61264689988457,correct,happy,black,female,20,200,220,22
228,ah,40,Danish,male,./final_images\WM06_HC_happy.jpg,i,234.58777639991604,correct,happy,white,male,20,200,220,23
229,ah,40,Danish,male,./final_images\BM09_SC_sad.jpg,e,235.56368330004625,correct,sad,black,male,30,100,130,32
230,ah,40,Danish,male,./final_images\BM06_NC_neutral.jpg,i,236.6427604998462,neutral,neutral,black,male,40,200,140,42
231,ah,40,Danish,male,./final_images\AM10_HC_happy.jpg,i,237.5816758000292,correct,happy,asian,male,20,200,220,21
232,ah,40,Danish,male,./final_images\WM04_NC_neutral.jpg,i,241.93661429989152,neutral,neutral,white,male,40,200,140,43
233,ah,40,Danish,male,./final_images\WF15_NO_neutral.jpg,e,243.0586756998673,neutral,neutral,white,female,40,100,140,43
234,ah,40,Danish,male,./final_images\BF04_SO_sad.jpg,e,243.98666869988665,correct,sad,black,female,30,100,130,32
235,ah,40,Danish,male,./final_images\AM09_SC_sad.jpg,e,244.90064759994857,correct,sad,asian,male,30,100,130,31
236,ah,40,Danish,male,./final_images\WM01_SO_sad.jpg,e,246.4647007000167,correct,sad,white,male,30,100,130,33
237,ah,40,Danish,male,./final_images\WF13_NO_neutral.jpg,e,247.48865049984303,neutral,neutral,white,female,40,100,140,43
238,ah,40,Danish,male,./final_images\AF11_HO_happy.jpg,i,248.2315995998215,correct,happy,asian,female,20,200,220,21
239,ah,40,Danish,male,./final_images\BM18_HC_happy.jpg,i,249.0075741999317,correct,happy,black,male,20,200,220,22
240,ah,40,Danish,male,./final_images\BM13_SC_sad.jpg,e,250.0146196000278,correct,sad,black,male,30,100,130,32
241,ah,40,Danish,male,./final_images\WF06_SC_sad.jpg,e,250.84574459982105,correct,sad,white,female,30,100,130,33
242,ah,40,Danish,male,./final_images\AF08_SC_sad.jpg,e,251.88269889983349,correct,sad,asian,female,30,100,130,31
243,ah,40,Danish,male,./final_images\AM08_HO_happy.jpg,i,252.72468019998632,correct,happy,asian,male,20,200,220,21
244,ah,40,Danish,male,./final_images\BF17_SC_sad.jpg,e,255.0456377998925,correct,sad,black,female,30,100,130,32
245,ah,40,Danish,male,./final_images\WM09_NC_neutral.jpg,e,255.85563019989056,neutral,neutral,white,male,40,100,140,43
246,ah,40,Danish,male,./final_images\AM07_HC_happy.jpg,i,256.6405960998964,correct,happy,asian,male,20,200,220,21
247,ah,40,Danish,male,./final_images\WM06_SC_sad.jpg,e,257.44360059988685,correct,sad,white,male,30,100,130,33
248,ah,40,Danish,male,./final_images\AF01_HC_happy.jpg,i,258.1906488998793,correct,happy,asian,female,20,200,220,21
249,ah,40,Danish,male,./final_images\AM10_SC_sad.jpg,e,259.0806156999897,correct,sad,asian,male,30,100,130,31
250,ah,40,Danish,male,./final_images\WF07_NC_neutral.jpg,e,260.3976506998297,neutral,neutral,white,female,40,100,140,43
251,ah,40,Danish,male,./final_images\BF18_SC_sad.jpg,e,261.0866533999797,correct,sad,black,female,30,100,130,32
252,ah,40,Danish,male,./final_images\AM05_SC_sad.jpg,e,261.98560549994,correct,sad,asian,male,30,100,130,31
253,ah,40,Danish,male,./final_images\BF06_HO_happy.jpg,i,262.70059289992787,correct,happy,black,female,20,200,220,22
254,ah,40,Danish,male,./final_images\BM06_NO_neutral.jpg,i,264.18271289998665,neutral,neutral,black,male,40,200,140,42
255,ah,40,Danish,male,./final_images\WM01_SC_sad.jpg,e,264.90764259989373,correct,sad,white,male,30,100,130,33
256,ah,40,Danish,male,./final_images\AF10_HO_happy.jpg,i,265.586671799887,correct,happy,asian,female,20,200,220,21
257,ah,40,Danish,male,./final_images\BF10_SO_sad.jpg,e,266.5556164998561,correct,sad,black,female,30,100,130,32
258,ah,40,Danish,male,./final_images\BF19_SO_sad.jpg,e,267.37768569984473,correct,sad,black,female,30,100,130,32
259,ah,40,Danish,male,./final_images\AM6_SO_sad.jpg,e,268.06570589984767,correct,sad,asian,male,30,100,130,31
260,ah,40,Danish,male,./final_images\WM08_NO_neutral.jpg,e,269.7466655999888,neutral,neutral,white,male,40,100,140,43
261,ah,40,Danish,male,./final_images\BF16_NO_neutral.jpg,i,272.560591599904,neutral,neutral,black,female,40,200,140,42
262,ah,40,Danish,male,./final_images\BF14_SC_sad.jpg,e,273.33863379992545,correct,sad,black,female,30,100,130,32
263,ah,40,Danish,male,./final_images\WF02_SO_sad.jpg,e,274.1656473998446,correct,sad,white,female,30,100,130,33
264,ah,40,Danish,male,./final_images\AM03_HO_happy.jpg,i,274.9276611998212,correct,happy,asian,male,20,200,220,21
265,ah,40,Danish,male,./final_images\AM03_SO_sad.jpg,e,275.8577099000104,correct,sad,asian,male,30,100,130,31
266,ah,40,Danish,male,./final_images\WM05_HC_happy.jpg,i,276.7616353998892,correct,happy,white,male,20,200,220,23
267,ah,40,Danish,male,./final_images\WF06_HC_happy.jpg,i,278.46977699990384,correct,happy,white,female,20,200,220,23
268,ah,40,Danish,male,./final_images\BF18_SO_sad.jpg,e,279.3026035998482,correct,sad,black,female,30,100,130,32
269,ah,40,Danish,male,./final_images\BF16_HO_happy.jpg,i,280.2356053998228,correct,happy,black,female,20,200,220,22
270,ah,40,Danish,male,./final_images\BM13_NC_neutral.jpg,i,281.32965239998884,neutral,neutral,black,male,40,200,140,42
271,ah,40,Danish,male,./final_images\BM15_SC_sad.jpg,e,282.23967589996755,correct,sad,black,male,30,100,130,32
272,ah,40,Danish,male,./final_images\WM07_SO_sad.jpg,e,283.16360990004614,correct,sad,white,male,30,100,130,33
273,ah,40,Danish,male,./final_images\BM03_HC_happy.jpg,i,284.2176321998704,correct,happy,black,male,20,200,220,22
274,ah,40,Danish,male,./final_images\BF19_HO_happy.jpg,i,284.9066200000234,correct,happy,black,female,20,200,220,22
275,ah,40,Danish,male,./final_images\WF03_SC_sad.jpg,e,285.72558069997467,correct,sad,white,female,30,100,130,33
276,ah,40,Danish,male,./final_images\BM13_SO_sad.jpg,e,287.78759590000845,correct,sad,black,male,30,100,130,32
277,ah,40,Danish,male,./final_images\BF02_SO_sad.jpg,e,288.5295813998673,correct,sad,black,female,30,100,130,32
278,ah,40,Danish,male,./final_images\BF05_SO_sad.jpg,e,289.94362699985504,correct,sad,black,female,30,100,130,32
279,ah,40,Danish,male,./final_images\BF19_NO_neutral.jpg,e,290.62863079993986,neutral,neutral,black,female,40,100,140,42
280,ah,40,Danish,male,./final_images\BM15_SO_sad.jpg,e,291.33660409995355,correct,sad,black,male,30,100,130,32
281,ah,40,Danish,male,./final_images\BF20_HC_happy.jpg,e,292.0856743999757,incorrect,happy,black,female,20,100,50,22
282,ah,40,Danish,male,./final_images\BF12_HC_happy.jpg,i,293.5986732998863,correct,happy,black,female,20,200,220,22
283,ah,40,Danish,male,./final_images\AM02_HC_happy.jpg,i,294.5296149998903,correct,happy,asian,male,20,200,220,21
284,ah,40,Danish,male,./final_images\WF11_HO_happy.jpg,i,295.54960879986174,correct,happy,white,female,20,200,220,23
285,ah,40,Danish,male,./final_images\WF15_HC_happy.jpg,i,296.3105265998747,correct,happy,white,female,20,200,220,23
286,ah,40,Danish,male,./final_images\BM04_NC_neutral.jpg,i,297.37066849996336,neutral,neutral,black,male,40,200,140,42
287,ah,40,Danish,male,./final_images\BF17_NO_neutral.jpg,e,300.4906205998268,neutral,neutral,black,female,40,100,140,42
288,ah,40,Danish,male,./final_images\AM05_HO_happy.jpg,i,301.27763389982283,correct,happy,asian,male,20,200,220,21
289,ah,40,Danish,male,./final_images\AM07_SC_sad.jpg,e,302.07070769998245,correct,sad,asian,male,30,100,130,31
290,ah,40,Danish,male,./final_images\BF18_NO_neutral.jpg,e,302.9416604000144,neutral,neutral,black,female,40,100,140,42
291,ah,40,Danish,male,./final_images\WF05_NO_neutral.jpg,e,303.6376115998719,neutral,neutral,white,female,40,100,140,43
292,ah,40,Danish,male,./final_images\BF02_NO_neutral.jpg,e,304.3946680000517,neutral,neutral,black,female,40,100,140,42
293,ah,40,Danish,male,./final_images\AM09_HO_happy.jpg,i,305.159612899879,correct,happy,asian,male,20,200,220,21
294,ah,40,Danish,male,./final_images\WM09_SO_sad.jpg,e,306.0617446999531,correct,sad,white,male,30,100,130,33
295,ah,40,Danish,male,./final_images\BF03_HO_happy.jpg,i,306.8686070998665,correct,happy,black,female,20,200,220,22
296,ah,40,Danish,male,./final_images\WF09_HC_happy.jpg,i,307.60948969982564,correct,happy,white,female,20,200,220,23
297,ah,40,Danish,male,./final_images\WF12_SC_sad.jpg,e,308.56759190000594,correct,sad,white,female,30,100,130,33
298,ah,40,Danish,male,./final_images\WM04_SC_sad.jpg,e,309.37761839991435,correct,sad,white,male,30,100,130,33
299,ah,40,Danish,male,./final_images\AF09_SO_sad.jpg,e,310.11158309993334,correct,sad,asian,female,30,100,130,31
300,ah,40,Danish,male,./final_images\BM16_NO_neutral.jpg,e,311.3215793999844,neutral,neutral,black,male,40,100,140,42
301,ah,40,Danish,male,./final_images\BF14_NC_neutral.jpg,e,312.2106243998278,neutral,neutral,black,female,40,100,140,42
302,ah,40,Danish,male,./final_images\WF03_HC_happy.jpg,i,313.1666598999873,correct,happy,white,female,20,200,220,23
303,ah,40,Danish,male,./final_images\BF18_NC_neutral.jpg,e,314.6635383998509,neutral,neutral,black,female,40,100,140,42
304,ah,40,Danish,male,./final_images\AF10_SC_sad.jpg,e,315.8676336000208,correct,sad,asian,female,30,100,130,31
305,ah,40,Danish,male,./final_images\AF12_SO_sad.jpg,e,316.83162359986454,correct,sad,asian,female,30,100,130,31
306,ah,40,Danish,male,./final_images\BF14_HO_happy.jpg,i,317.67154400004074,correct,happy,black,female,20,200,220,22
307,ah,40,Danish,male,./final_images\AF10_HC_happy.jpg,i,318.37575629982166,correct,happy,asian,female,20,200,220,21
308,ah,40,Danish,male,./final_images\WM06_SO_sad.jpg,i,319.0566079998389,incorrect,sad,white,male,30,200,50,33
309,ah,40,Danish,male,./final_images\BM08_NC_neutral.jpg,e,320.3326220000163,neutral,neutral,black,male,40,100,140,42
310,ah,40,Danish,male,./final_images\AM04_SC_sad.jpg,e,321.0816142000258,correct,sad,asian,male,30,100,130,31
311,ah,40,Danish,male,./final_images\BM09_NC_neutral.jpg,e,321.7725819000043,neutral,neutral,black,male,40,100,140,42
312,ah,40,Danish,male,./final_images\BF07_SC_sad.jpg,e,322.46861270000227,correct,sad,black,female,30,100,130,32
313,ah,40,Danish,male,./final_images\WF09_SO_sad.jpg,e,323.1305394999217,correct,sad,white,female,30,100,130,33
314,ah,40,Danish,male,./final_images\BM18_HO_happy.jpg,i,323.8786330998409,correct,happy,black,male,20,200,220,22
315,ah,40,Danish,male,./final_images\BF14_NO_neutral.jpg,e,324.83055399986915,neutral,neutral,black,female,40,100,140,42
316,ah,40,Danish,male,./final_images\BF04_NC_neutral.jpg,i,325.70063899992965,neutral,neutral,black,female,40,200,140,42
317,ah,40,Danish,male,./final_images\BF06_SO_sad.jpg,e,326.4536069999449,correct,sad,black,female,30,100,130,32
318,ah,40,Danish,male,./final_images\BM06_HC_happy.jpg,i,327.11267829989083,correct,happy,black,male,20,200,220,22
319,ah,40,Danish,male,./final_images\WF02_SC_sad.jpg,e,328.018576100003,correct,sad,white,female,30,100,130,33
320,ah,40,Danish,male,./final_images\AM11_SO_sad.jpg,e,328.6965887998231,correct,sad,asian,male,30,100,130,31
321,ah,40,Danish,male,./final_images\WM13_NC_neutral.jpg,e,329.3135801998433,neutral,neutral,white,male,40,100,140,43
322,ah,40,Danish,male,./final_images\BF12_NO_neutral.jpg,e,329.9965778000187,neutral,neutral,black,female,40,100,140,42
323,ah,40,Danish,male,./final_images\WF13_NC_neutral.jpg,e,331.78555709985085,neutral,neutral,white,female,40,100,140,43
324,ah,40,Danish,male,./final_images\BM17_SO_sad.jpg,e,332.58258989988826,correct,sad,black,male,30,100,130,32
325,ah,40,Danish,male,./final_images\BM16_SO_sad.jpg,e,333.54562929994427,correct,sad,black,male,30,100,130,32
326,ah,40,Danish,male,./final_images\WM09_NO_neutral.jpg,e,334.17955520004034,neutral,neutral,white,male,40,100,140,43
327,ah,40,Danish,male,./final_images\AM6_SC_sad.jpg,e,335.1145657999441,correct,sad,asian,male,30,100,130,31
328,ah,40,Danish,male,./final_images\WF10_HO_happy.jpg,i,335.9036350999959,correct,happy,white,female,20,200,220,23
329,ah,40,Danish,male,./final_images\AM01_HO_happy.jpg,i,336.7436688998714,correct,happy,asian,male,20,200,220,21
330,ah,40,Danish,male,./final_images\BM17_HC_happy.jpg,i,337.44954949989915,correct,happy,black,male,20,200,220,22
331,ah,40,Danish,male,./final_images\WF05_SO_sad.jpg,e,338.1815626998432,correct,sad,white,female,30,100,130,33
332,ah,40,Danish,male,./final_images\WM03_NO_neutral.jpg,e,339.23955819988623,neutral,neutral,white,male,40,100,140,43
333,ah,40,Danish,male,./final_images\WF08_NO_neutral.jpg,e,340.19950779993087,neutral,neutral,white,female,40,100,140,43
334,ah,40,Danish,male,./final_images\AF09_HO_happy.jpg,e,340.9415947999805,incorrect,happy,asian,female,20,100,50,21
335,ah,40,Danish,male,./final_images\WM01_NO_neutral.jpg,e,342.1056374998297,neutral,neutral,white,male,40,100,140,43
336,ah,40,Danish,male,./final_images\BF02_HC_happy.jpg,i,343.30960109992884,correct,happy,black,female,20,200,220,22
337,ah,40,Danish,male,./final_images\WF05_HC_happy.jpg,i,343.9286253999453,correct,happy,white,female,20,200,220,23
338,ah,40,Danish,male,./final_images\AM03_HC_happy.jpg,i,344.5775587998796,correct,happy,asian,male,20,200,220,21
339,ah,40,Danish,male,./final_images\WM05_HO_happy.jpg,i,345.30969789996743,correct,happy,white,male,20,200,220,23
340,ah,40,Danish,male,./final_images\WM06_NC_neutral.jpg,e,346.32060520001687,neutral,neutral,white,male,40,100,140,43
341,ah,40,Danish,male,./final_images\BM08_NO_neutral.jpg,e,347.2077066998463,neutral,neutral,black,male,40,100,140,42
342,ah,40,Danish,male,./final_images\BF07_HC_happy.jpg,i,348.0385441998951,correct,happy,black,female,20,200,220,22
343,ah,40,Danish,male,./final_images\WF11_SO_sad.jpg,e,348.8594714999199,correct,sad,white,female,30,100,130,33
344,ah,40,Danish,male,./final_images\WF15_HO_happy.jpg,i,349.77958309999667,correct,happy,white,female,20,200,220,23
345,ah,40,Danish,male,./final_images\BF07_NO_neutral.jpg,e,350.6005698000081,neutral,neutral,black,female,40,100,140,42
346,ah,40,Danish,male,./final_images\BF20_SO_sad.jpg,e,351.4014883998316,correct,sad,black,female,30,100,130,32
347,ah,40,Danish,male,./final_images\AF12_HO_happy.jpg,i,352.26256669987924,correct,happy,asian,female,20,200,220,21
348,ah,40,Danish,male,./final_images\BF16_HC_happy.jpg,i,353.0135083999485,correct,happy,black,female,20,200,220,22
349,ah,40,Danish,male,./final_images\BM02_NC_neutral.jpg,i,354.1285260999575,neutral,neutral,black,male,40,200,140,42
350,ah,40,Danish,male,./final_images\BM14_NC_neutral.jpg,i,354.9305471999105,neutral,neutral,black,male,40,200,140,42
351,ah,40,Danish,male,./final_images\BM16_HO_happy.jpg,i,355.7006248999387,correct,happy,black,male,20,200,220,22
352,ah,40,Danish,male,./final_images\AM07_SO_sad.jpg,e,356.47653129999526,correct,sad,asian,male,30,100,130,31
353,ah,40,Danish,male,./final_images\WM06_NO_neutral.jpg,i,357.59554959996603,neutral,neutral,white,male,40,200,140,43
354,ah,40,Danish,male,./final_images\WF03_NO_neutral.jpg,e,358.5265030998271,neutral,neutral,white,female,40,100,140,43
355,ah,40,Danish,male,./final_images\BM05_SO_sad.jpg,e,359.40462039993145,correct,sad,black,male,30,100,130,32
356,ah,40,Danish,male,./final_images\WF13_SC_sad.jpg,e,360.6466395999305,correct,sad,white,female,30,100,130,33
357,ah,40,Danish,male,./final_images\WF08_SO_sad.jpg,e,361.6705515999347,correct,sad,white,female,30,100,130,33
